Metric,Value
Total Production,163
Faulty Products,10
Faulty Rate,0.057803468208092484
Station 1 Occupancy Rate,0.14090028022462334
Station 1 Wait Time,0.0
Station 1 Downtime,5.363425233926283
Station 2 Occupancy Rate,0.1501611216697914
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.1478792883016574
Station 3 Wait Time,0.0
Station 3 Downtime,14.028285232993142
Station 4 Occupancy Rate,0.13664796072904772
Station 4 Wait Time,0.0
Station 4 Downtime,20.083777228348467
Station 5 Occupancy Rate,0.1355497688762678
Station 5 Wait Time,0.0
Station 5 Downtime,7.630909545370688
Station 6 Occupancy Rate,0.1350736262502046
Station 6 Wait Time,0.0
Station 6 Downtime,5.219568799014119
Production Time,25.08213737649249
Fixing Time,3.737569002832335
Supplier Occupancy,0.012863768122478768
