Metric,Value
Total Production,167
Faulty Products,6
Faulty Rate,0.03468208092485549
Station 1 Occupancy Rate,0.1326886910186876
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.1362284104983246
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.14546177680473443
Station 3 Wait Time,0.0
Station 3 Downtime,13.384876491237904
Station 4 Occupancy Rate,0.13202093790860922
Station 4 Wait Time,0.0
Station 4 Downtime,11.437573612574795
Station 5 Occupancy Rate,0.14710675243930532
Station 5 Wait Time,0.0
Station 5 Downtime,4.378764778784748
Station 6 Occupancy Rate,0.141980149353752
Station 6 Wait Time,0.0
Station 6 Downtime,8.430710342645344
Production Time,24.714436247687523
Fixing Time,3.763192522524279
Supplier Occupancy,0.012994540985923573
