Metric,Value
Total Production,159
Faulty Products,14
Faulty Rate,0.08092485549132948
Station 1 Occupancy Rate,0.14063483241287147
Station 1 Wait Time,0.0
Station 1 Downtime,2.490900789558775
Station 2 Occupancy Rate,0.1338823358652991
Station 2 Wait Time,0.0
Station 2 Downtime,0
Station 3 Occupancy Rate,0.14070895485133625
Station 3 Wait Time,0.0
Station 3 Downtime,0
Station 4 Occupancy Rate,0.14377506726422012
Station 4 Wait Time,0.0
Station 4 Downtime,14.931110028821749
Station 5 Occupancy Rate,0.13819598765744442
Station 5 Wait Time,0.0
Station 5 Downtime,4.294041961042943
Station 6 Occupancy Rate,0.14065301577024686
Station 6 Wait Time,0.0
Station 6 Downtime,3.113730585885319
Production Time,24.649314491866573
Fixing Time,2.2572530332098895
Supplier Occupancy,0.012690936175413343
