Metric,Value
Total Production,160
Faulty Products,12
Faulty Rate,0.06976744186046512
Station 1 Occupancy Rate,0.14502675467745996
Station 1 Wait Time,0.0
Station 1 Downtime,0
Station 2 Occupancy Rate,0.14848977653613127
Station 2 Wait Time,0.0
Station 2 Downtime,15.110779160406878
Station 3 Occupancy Rate,0.14396671543596012
Station 3 Wait Time,0.0
Station 3 Downtime,0.7729956647032896
Station 4 Occupancy Rate,0.13583065377826187
Station 4 Wait Time,0.0
Station 4 Downtime,16.734190805741285
Station 5 Occupancy Rate,0.13119654635691327
Station 5 Wait Time,0.0
Station 5 Downtime,1.891546330043533
Station 6 Occupancy Rate,0.13302265454297849
Station 6 Wait Time,0.0
Station 6 Downtime,22.723891608720905
Production Time,25.014167234594378
Fixing Time,4.402569505355069
Supplier Occupancy,0.012956767721043956
